Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
183.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-170224.3367104932,-38243.8794665193,5024.09100819719,4986.27185657881,0.5410049142529804,R
183.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-170224.3367104932,-38243.8794665193,5024.09100819719,4986.27185657881,0.5410049142529804,R
183.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-170224.3367104932,-38243.8794665193,5024.09100819719,4986.27185657881,0.5410049142529804,R
47.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-169596.85618839934,-38343.85881946788,5022.839310507692,4985.087214122679,0.5410050165150172,R
47.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-169596.85618839934,-38343.85881946788,5022.839310507692,4985.087214122679,0.5410050165150172,R
47.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-169596.85618839934,-38343.85881946788,5022.839310507692,4985.087214122679,0.5410050165150172,R
47.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-169596.85618839934,-38343.85881946788,5022.839310507692,4985.087214122679,0.5410050165150172,R
167.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-168968.90627967197,-38449.71668120821,5021.364095373642,4983.611998988628,0.5410050160722305,R
167.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-168968.90627967197,-38449.71668120821,5021.364095373642,4983.611998988628,0.5410050160722305,R
167.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-168968.90627967197,-38449.71668120821,5021.364095373642,4983.611998988628,0.5410050160722305,R
167.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-168968.90627967197,-38449.71668120821,5021.364095373642,4983.611998988628,0.5410050160722305,R
167.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-168968.90627967197,-38449.71668120821,5021.364095373642,4983.611998988628,0.5410050160722305,R
32.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
32.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
